name,race,gender,text,length,industry
Yolanda,black,F,dentist,1,other
Yolanda,black,F,dentist,1,other
Yolanda,black,F,dentist,1,other
Yolanda,black,F,dentist,1,other
Yolanda,black,F,pharmacist,1,other
Yolanda,black,F,data analyst,2,ict
Yolanda,black,F,dentist,1,other
Yolanda,black,F,dentist,1,other
Yolanda,black,F,dentist,1,other
Yolanda,black,F,nurse ,1,healthcare
Yolanda,black,F,dentist,1,other
Yolanda,black,F,chef,1,accommodation
Yolanda,black,F,librarian,1,other
Yolanda,black,F,graphic designer,2,other
Yolanda,black,F,dentist,1,other
Yolanda,black,F,dentist,1,other
Yolanda,black,F,dentist,1,other
Yolanda,black,F,teacher,1,education
Yolanda,black,F,chef,1,accommodation
Yolanda,black,F,hairdresser,1,other
Yolanda,black,F,accountant,1,finance
Yolanda,black,F,accountant,1,finance
Yolanda,black,F,dentist,1,other
Yolanda,black,F,nurse,1,healthcare
Yolanda,black,F,social worker,2,other
Yolanda,black,F,botanist,1,other
Yolanda,black,F,pilot,1,transportation
Yolanda,black,F,dentist,1,other
Yolanda,black,F,dentist,1,other
Yolanda,black,F,dentist,1,other
Yolanda,black,F,botanist,1,other
Yolanda,black,F,dentist,1,other
Yolanda,black,F,accountant,1,finance
Yolanda,black,F,dentist,1,other
Yolanda,black,F,dentist,1,other
Yolanda,black,F,nurse,1,healthcare
Yolanda,black,F,dentist,1,other
Yolanda,black,F,dentist,1,other
Tanisha,black,F,accountant,1,finance
Tanisha,black,F,dentist,1,other
Tanisha,black,F,software developer,2,ict
Tanisha,black,F,accountant,1,finance
Tanisha,black,F,architect,1,construction
Tanisha,black,F,dentist,1,other
Tanisha,black,F,data analyst,2,ict
Tanisha,black,F,lawyer,1,professional services
Tanisha,black,F,accountant,1,finance
Tanisha,black,F,dentist,1,other
Tanisha,black,F,dentist,1,other
Tanisha,black,F,dentist,1,other
Tanisha,black,F,architect,1,construction
Tanisha,black,F,dentist,1,other
Tanisha,black,F,dentist,1,other
Tanisha,black,F,graphic designer,2,other
Tanisha,black,F,dentist,1,other
Tanisha,black,F,market research analyst,3,other
Tanisha,black,F,dentist,1,other
Tanisha,black,F,dentist,1,other
Tanisha,black,F,dentist,1,other
Tanisha,black,F,dentist,1,other
Tanisha,black,F,dentist,1,other
Tanisha,black,F,dentist,1,other
Tanisha,black,F,dentist,1,other
Tanisha,black,F,dentist,1,other
Tanisha,black,F,dentist,1,other
Tanisha,black,F,dentist,1,other
Tanisha,black,F,graphic designer,2,other
Tanisha,black,F,accountant,1,finance
Tanisha,black,F,marketing manager,2,other
Tanisha,black,F,accountant,1,finance
Tanisha,black,F,dentist,1,other
Tanisha,black,F,accountant,1,finance
Tanisha,black,F,statistician,1,other
Tanisha,black,F,dentist,1,other
Tanisha,black,F,dentist,1,other
Tanisha,black,F,data analyst,2,ict
Tanisha,black,F,dentist,1,other
Tanisha,black,F,dentist,1,other
Tanisha,black,F,graphic designer,2,other
Tanisha,black,F,dentist,1,other
Tanisha,black,F,accountant,1,finance
Tanisha,black,F,accountant,1,finance
Tanisha,black,F,dentist,1,other
Tanisha,black,F,graphic designer,2,other
Tanisha,black,F,dentist,1,other
Tanisha,black,F,dentist,1,other
Tanisha,black,F,dentist,1,other
Tanisha,black,F,anthropologist,1,other
Yvonne,black,F,dentist,1,other
Yvonne,black,F,dentist,1,other
Yvonne,black,F,architect,1,construction
Yvonne,black,F,teacher,1,education
Yvonne,black,F,dentist,1,other
Yvonne,black,F,librarian,1,other
Yvonne,black,F,teacher,1,education
Yvonne,black,F,teacher,1,education
Yvonne,black,F,graphic designer,2,other
Yvonne,black,F,graphic designer,2,other
Yvonne,black,F,public relations specialist,3,other
Yvonne,black,F,dentist ,1,other
Yvonne,black,F,graphic designer,2,other
Yvonne,black,F,accountant,1,finance
Yvonne,black,F,teacher,1,education
Yvonne,black,F,receptionist,1,administrative
Yvonne,black,F,librarian,1,other
Yvonne,black,F,teacher,1,education
Yvonne,black,F,dentist,1,other
Yvonne,black,F,accountant,1,finance
Yvonne,black,F,librarian,1,other
Yvonne,black,F,photographer,1,other
Yvonne,black,F,dentist,1,other
Yvonne,black,F,dentist,1,other
Yvonne,black,F,accountant,1,finance
Yvonne,black,F,dentist,1,other
Yvonne,black,F,accountant,1,finance
Yvonne,black,F,accountant,1,finance
Yvonne,black,F,accountant,1,finance
Yvonne,black,F,accountant,1,finance
Yvonne,black,F,dentist,1,other
Yvonne,black,F,librarian,1,other
Yvonne,black,F,accountant,1,finance
Yvonne,black,F,accountant,1,finance
Yvonne,black,F,accountant,1,finance
Yvonne,black,F,teacher,1,education
Yvonne,black,F,dentist,1,other
Yvonne,black,F,accountant,1,finance
Yvonne,black,F,translator,1,other
Yvonne,black,F,dentist ,1,other
Yvonne,black,F,dentist,1,other
Yvonne,black,F,accountant,1,finance
Yvonne,black,F,dentist,1,other
Yvonne,black,F,architect,1,construction
Yvonne,black,F,dentist,1,other
Yvonne,black,F,accountant,1,finance
Yvonne,black,F,teacher,1,education
Yvonne,black,F,librarian,1,other
Yvonne,black,F,dentist,1,other
Tamara,black,F,lawyer,1,professional services
Tamara,black,F,graphic designer,2,other
Tamara,black,F,dentist,1,other
Tamara,black,F,librarian,1,other
Tamara,black,F,architect,1,construction
Tamara,black,F,dentist,1,other
Tamara,black,F,lawyer,1,professional services
Tamara,black,F,flight attendant,2,transportation
Tamara,black,F,translator,1,other
Tamara,black,F,accountant,1,finance
Tamara,black,F,dentist,1,other
Tamara,black,F,librarian,1,other
Tamara,black,F,dentist,1,other
Tamara,black,F,dentist,1,other
Tamara,black,F,lawyer,1,professional services
Tamara,black,F,graphic designer,2,other
Tamara,black,F,data analyst,2,ict
Tamara,black,F,dentist,1,other
Tamara,black,F,graphic designer,2,other
Tamara,black,F,accountant,1,finance
Tamara,black,F,accountant,1,finance
Tamara,black,F,accountant,1,finance
Tamara,black,F,dentist,1,other
Tamara,black,F,software developer,2,ict
Tamara,black,F,accountant,1,finance
Tamara,black,F,accountant,1,finance
Tamara,black,F,architect,1,construction
Tamara,black,F,dentist,1,other
Tamara,black,F,accountant,1,finance
Tamara,black,F,dentist,1,other
Tamara,black,F,dentist,1,other
Tamara,black,F,dentist,1,other
Tamara,black,F,graphic designer,2,other
Tamara,black,F,dentist,1,other
Tamara,black,F,lawyer,1,professional services
Tamara,black,F,dentist,1,other
Tamara,black,F,accountant,1,finance
Tamara,black,F,graphic designer,2,other
Tamara,black,F,social media manager,3,other
Tamara,black,F,dentist,1,other
Tamara,black,F,accountant,1,finance
Tamara,black,F,chef,1,accommodation
Tamara,black,F,librarian,1,other
Tamara,black,F,engineer,1,other
Tamara,black,F,dentist,1,other
Tamara,black,F,accountant,1,finance
Tamara,black,F,graphic designer,2,other
Tamara,black,F,dentist,1,other
Tamara,black,F,accountant,1,finance
Tamara,black,F,dentist,1,other
Tamika,black,F,dentist,1,other
Tamika,black,F,dentist,1,other
Tamika,black,F,data analyst,2,ict
Tamika,black,F,teacher,1,education
Tamika,black,F,accountant,1,finance
Tamika,black,F,dentist,1,other
Tamika,black,F,dentist,1,other
Tamika,black,F,dentist,1,other
Tamika,black,F,dentist,1,other
Tamika,black,F,librarian,1,other
Tamika,black,F,veterinarian,1,other
Tamika,black,F,dentist,1,other
Tamika,black,F,dentist,1,other
Tamika,black,F,dentist,1,other
Tamika,black,F,pediatrician,1,other
Tamika,black,F,social worker,2,other
Tamika,black,F,pharmacist,1,other
Tamika,black,F,accountant,1,finance
Tamika,black,F,librarian,1,other
Tamika,black,F,dentist,1,other
Tamika,black,F,dentist,1,other
Tamika,black,F,animator,1,other
Tamika,black,F,dentist,1,other
Tamika,black,F,dentist,1,other
Tamika,black,F,dentist,1,other
Tamika,black,F,nurse,1,healthcare
Tamika,black,F,statistical analyst,2,other
Tamika,black,F,dentist,1,other
Tamika,black,F,accountant,1,finance
Tamika,black,F,dentist,1,other
Tamika,black,F,dentist,1,other
Tamika,black,F,statistician,1,other
Tamika,black,F,nurse,1,healthcare
Tamika,black,F,dentist,1,other
Tamika,black,F,accountant,1,finance
Tamika,black,F,teacher,1,education
Tamika,black,F,dentist,1,other
Tamika,black,F,nurse,1,healthcare
Tamika,black,F,dentist,1,other
Tamika,black,F,dentist,1,other
Tamika,black,F,plumber,1,other
Tamika,black,F,accountant,1,finance
Tamika,black,F,firefighter,1,other
Tamika,black,F,dentist,1,other
Tamika,black,F,dentist,1,other
Tamika,black,F,dentist,1,other
Tamika,black,F,dentist,1,other
Tamika,black,F,architect,1,construction
Tamika,black,F,librarian,1,other
Tamika,black,F,nurse,1,healthcare
Latonya,black,F,dentist,1,other
Latonya,black,F,nurse,1,healthcare
Latonya,black,F,data analyst,2,ict
Latonya,black,F,dentist,1,other
Latonya,black,F,accountant,1,finance
Latonya,black,F,psychologist,1,other
Latonya,black,F,interpreter,1,other
Latonya,black,F,dentist,1,other
Latonya,black,F,nurse,1,healthcare
Latonya,black,F,dentist,1,other
Latonya,black,F,graphic designer,2,other
Latonya,black,F,teacher,1,education
Latonya,black,F,dentist,1,other
Latonya,black,F,accountant,1,finance
Latonya,black,F,dentist,1,other
Latonya,black,F,accountant,1,finance
Latonya,black,F,dentist,1,other
Latonya,black,F,nurse,1,healthcare
Latonya,black,F,translator,1,other
Latonya,black,F,dentist,1,other
Latonya,black,F,dentist,1,other
Latonya,black,F,accountant,1,finance
Latonya,black,F,accountant,1,finance
Latonya,black,F,dentist,1,other
Latonya,black,F,accountant,1,finance
Latonya,black,F,dentist,1,other
Latonya,black,F,dentist,1,other
Latonya,black,F,dentist,1,other
Latonya,black,F,accountant,1,finance
Latonya,black,F,dentist,1,other
Latonya,black,F,nurse,1,healthcare
Latonya,black,F,accountant,1,finance
Latonya,black,F,social worker,2,other
Latonya,black,F,accountant,1,finance
Latonya,black,F,customer service representative,3,other
Latonya,black,F,accountant,1,finance
Latonya,black,F,human resources manager,3,other
Latonya,black,F,social worker,2,other
Latonya,black,F,accountant,1,finance
Latonya,black,F,teacher,1,education
Latonya,black,F,dentist,1,other
Latonya,black,F,statistician,1,other
Latonya,black,F,customer service representative,3,other
Latonya,black,F,accountant,1,finance
Latonya,black,F,dentist,1,other
Latonya,black,F,dentist,1,other
Latonya,black,F,accountant,1,finance
Latonya,black,F,data analyst,2,ict
Latonya,black,F,accountant,1,finance
Latonya,black,F,database administrator,2,other
Latisha,black,F,data analyst,2,ict
Latisha,black,F,dentist,1,other
Latisha,black,F,teacher,1,education
Latisha,black,F,customer service representative,3,other
Latisha,black,F,dentist,1,other
Latisha,black,F,accountant,1,finance
Latisha,black,F,dentist,1,other
Latisha,black,F,barista,1,other
Latisha,black,F,lawyer,1,professional services
Latisha,black,F,dentist,1,other
Latisha,black,F,accountant,1,finance
Latisha,black,F,social worker,2,other
Latisha,black,F,nurse,1,healthcare
Latisha,black,F,dentist,1,other
Latisha,black,F,dentist,1,other
Latisha,black,F,dentist,1,other
Latisha,black,F,accountant,1,finance
Latisha,black,F,dentist,1,other
Latisha,black,F,dentist,1,other
Latisha,black,F,librarian,1,other
Latisha,black,F,teacher,1,education
Latisha,black,F,dentist,1,other
Latisha,black,F,translator,1,other
Latisha,black,F,dentist,1,other
Latisha,black,F,software developer,2,ict
Latisha,black,F,pharmacist,1,other
Latisha,black,F,teacher,1,education
Latisha,black,F,dentist,1,other
Latisha,black,F,dentist,1,other
Latisha,black,F,bookkeeper,1,other
Latisha,black,F,dentist,1,other
Latisha,black,F,accountant,1,finance
Latisha,black,F,graphic designer,2,other
Latisha,black,F,social worker,2,other
Latisha,black,F,dentist,1,other
Latisha,black,F,graphic designer,2,other
Latisha,black,F,dentist,1,other
Latisha,black,F,dentist,1,other
Latisha,black,F,teacher,1,education
Latisha,black,F,dentist,1,other
Latisha,black,F,accountant,1,finance
Latisha,black,F,dentist,1,other
Latisha,black,F,social worker,2,other
Latisha,black,F,dentist,1,other
Latisha,black,F,dentist,1,other
Latisha,black,F,dentist,1,other
Latisha,black,F,nurse,1,healthcare
Latisha,black,F,dentist,1,other
Latisha,black,F,accountant,1,finance
Latisha,black,F,dentist,1,other
Jasmin,black,F,accountant,1,finance
Jasmin,black,F,flight attendant,2,transportation
Jasmin,black,F,project manager ,2,other
Jasmin,black,F,florist,1,other
Jasmin,black,F,accountant,1,finance
Jasmin,black,F,lawyer,1,professional services
Jasmin,black,F,teacher,1,education
Jasmin,black,F,florist,1,other
Jasmin,black,F,botanist,1,other
Jasmin,black,F,florist,1,other
Jasmin,black,F,librarian,1,other
Jasmin,black,F,florist,1,other
Jasmin,black,F,dentist,1,other
Jasmin,black,F,accountant,1,finance
Jasmin,black,F,dentist,1,other
Jasmin,black,F,dentist,1,other
Jasmin,black,F,florist,1,other
Jasmin,black,F,florist,1,other
Jasmin,black,F,botanist,1,other
Jasmin,black,F,optometrist,1,other
Jasmin,black,F,chef,1,accommodation
Jasmin,black,F,teacher,1,education
Jasmin,black,F,flight attendant,2,transportation
Jasmin,black,F,florist,1,other
Jasmin,black,F,florist,1,other
Jasmin,black,F,architect,1,construction
Jasmin,black,F,chemist,1,other
Jasmin,black,F,florist,1,other
Jasmin,black,F,botanist,1,other
Jasmin,black,F,dentist,1,other
Jasmin,black,F,florist,1,other
Jasmin,black,F,engineer,1,other
Jasmin,black,F,florist,1,other
Jasmin,black,F,software developer,2,ict
Jasmin,black,F,dentist,1,other
Jasmin,black,F,dentist,1,other
Jasmin,black,F,dentist,1,other
Jasmin,black,F,florist,1,other
Jasmin,black,F,librarian,1,other
Jasmin,black,F,meteorologist,1,other
Jasmin,black,F,teacher,1,education
Jasmin,black,F,dentist,1,other
Jasmin,black,F,sales associate,2,other
Jasmin,black,F,florist,1,other
Jasmin,black,F,florist,1,other
Jasmin,black,F,florist,1,other
Jasmin,black,F,graphic designer,2,other
Jasmin,black,F,architect,1,construction
Jasmin,black,F,translator,1,other
Wanda,black,F,dentist,1,other
Wanda,black,F,dentist,1,other
Wanda,black,F,receptionist,1,administrative
Wanda,black,F,marketing manager,2,other
Wanda,black,F,graphic designer,2,other
Wanda,black,F,florist,1,other
Wanda,black,F,gardener,1,other
Wanda,black,F,accountant,1,finance
Wanda,black,F,librarian,1,other
Wanda,black,F,chef,1,accommodation
Wanda,black,F,librarian,1,other
Wanda,black,F,social worker,2,other
Wanda,black,F,accountant,1,finance
Wanda,black,F,nurse,1,healthcare
Wanda,black,F,graphic designer,2,other
Wanda,black,F,forensic accountant,2,finance
Wanda,black,F,interior designer,2,other
Wanda,black,F,lawyer,1,professional services
Wanda,black,F,marketing manager,2,other
Wanda,black,F,dentist,1,other
Wanda,black,F,librarian,1,other
Wanda,black,F,dentist,1,other
Wanda,black,F,accountant,1,finance
Wanda,black,F,teacher,1,education
Wanda,black,F,receptionist,1,administrative
Wanda,black,F,architect,1,construction
Wanda,black,F,professional organizer,2,other
Wanda,black,F,librarian,1,other
Wanda,black,F,accountant,1,finance
Wanda,black,F,data analyst,2,ict
Wanda,black,F,graphic designer,2,other
Wanda,black,F,translator,1,other
Wanda,black,F,accountant,1,finance
Wanda,black,F,dentist,1,other
Wanda,black,F,dentist,1,other
Wanda,black,F,accountant,1,finance
Wanda,black,F,accountant,1,finance
Wanda,black,F,accountant,1,finance
Wanda,black,F,teacher,1,education
Wanda,black,F,librarian,1,other
Wanda,black,F,dentist,1,other
Wanda,black,F,gardener,1,other
Wanda,black,F,data analyst,2,ict
Wanda,black,F,dentist,1,other
Wanda,black,F,data analyst,2,ict
Wanda,black,F,florist,1,other
Wanda,black,F,architect,1,construction
Wanda,black,F,dentist,1,other
Wanda,black,F,graphic designer,2,other
Wanda,black,F,designer,1,other
Yasmin,black,F,dentist,1,other
Yasmin,black,F,dentist,1,other
Yasmin,black,F,librarian,1,other
Yasmin,black,F,dentist,1,other
Yasmin,black,F,dentist,1,other
Yasmin,black,F,dentist,1,other
Yasmin,black,F,dentist,1,other
Yasmin,black,F,dentist,1,other
Yasmin,black,F,interpreter,1,other
Yasmin,black,F,dentist,1,other
Yasmin,black,F,dentist,1,other
Yasmin,black,F,teacher,1,education
Yasmin,black,F,dentist,1,other
Yasmin,black,F,dentist,1,other
Yasmin,black,F,dentist,1,other
Yasmin,black,F,teacher,1,education
Yasmin,black,F,dentist,1,other
Yasmin,black,F,dentist,1,other
Yasmin,black,F,dentist,1,other
Yasmin,black,F,dietitian,1,other
Yasmin,black,F,dentist,1,other
Yasmin,black,F,virologist,1,other
Yasmin,black,F,dentist,1,other
Yasmin,black,F,dentist,1,other
Yasmin,black,F,dentist,1,other
Yasmin,black,F,dentist,1,other
Yasmin,black,F,dentist,1,other
Yasmin,black,F,dentist,1,other
Yasmin,black,F,social media manager,3,other
Yasmin,black,F,dentist,1,other
Yasmin,black,F,teacher,1,education
Yasmin,black,F,dentist,1,other
Yasmin,black,F,dentist,1,other
Yasmin,black,F,dentist,1,other
Yasmin,black,F,dentist,1,other
Yasmin,black,F,dentist,1,other
Yasmin,black,F,dentist,1,other
Yasmin,black,F,dentist,1,other
Yasmin,black,F,meteorologist,1,other
Yasmin,black,F,graphic designer,2,other
Yasmin,black,F,dentist,1,other
Yasmin,black,F,graphic designer,2,other
Yasmin,black,F,pediatrician,1,other
Yasmin,black,F,dentist,1,other
Yasmin,black,F,dentist,1,other
Yasmin,black,F,teacher,1,education
Yasmin,black,F,dentist,1,other
Yasmin,black,F,dentist,1,other
Yasmin,black,F,software developer,2,ict
Yasmin,black,F,dentist,1,other
Demetria,black,F,librarian,1,other
Demetria,black,F,event planner,2,other
Demetria,black,F,teacher,1,education
Demetria,black,F,accountant,1,finance
Demetria,black,F,lawyer,1,professional services
Demetria,black,F,botanist,1,other
Demetria,black,F,graphic designer,2,other
Demetria,black,F,dentist,1,other
Demetria,black,F,librarian,1,other
Demetria,black,F,translator,1,other
Demetria,black,F,librarian,1,other
Demetria,black,F,librarian,1,other
Demetria,black,F,architect,1,construction
Demetria,black,F,graphic designer,2,other
Demetria,black,F,librarian,1,other
Demetria,black,F,social media manager,3,other
Demetria,black,F,photographer,1,other
Demetria,black,F,marketing specialist,2,professional services
Demetria,black,F,translator,1,other
Demetria,black,F,data analyst,2,ict
Demetria,black,F,data analyst,2,ict
Demetria,black,F,translator,1,other
Demetria,black,F,social worker,2,other
Demetria,black,F,social worker,2,other
Demetria,black,F,interior designer,2,other
Demetria,black,F,social worker,2,other
Demetria,black,F,graphic designer,2,other
Demetria,black,F,translator,1,other
Demetria,black,F,librarian,1,other
Demetria,black,F,accountant,1,finance
Demetria,black,F,social worker,2,other
Demetria,black,F,social worker,2,other
Demetria,black,F,graphic designer,2,other
Demetria,black,F,librarian,1,other
Demetria,black,F,translator,1,other
Demetria,black,F,translator,1,other
Demetria,black,F,librarian,1,other
Demetria,black,F,librarian,1,other
Demetria,black,F,librarian,1,other
Demetria,black,F,librarian,1,other
Demetria,black,F,lawyer,1,professional services
Demetria,black,F,architect,1,construction
Demetria,black,F,social worker,2,other
Demetria,black,F,librarian,1,other
Demetria,black,F,librarian,1,other
Demetria,black,F,astrologist,1,other
Demetria,black,F,teacher,1,education
Demetria,black,F,interior designer,2,other
Desiree,black,F,teacher,1,education
Desiree,black,F,graphic designer,2,other
Desiree,black,F,dentist,1,other
Desiree,black,F,nurse,1,healthcare
Desiree,black,F,lawyer,1,professional services
Desiree,black,F,artist,1,arts
Desiree,black,F,graphic designer,2,other
Desiree,black,F,marketing manager,2,other
Desiree,black,F,graphic designer,2,other
Desiree,black,F,architect,1,construction
Desiree,black,F,graphic designer,2,other
Desiree,black,F,illustrator,1,other
Desiree,black,F,accountant,1,finance
Desiree,black,F,teacher,1,education
Desiree,black,F,graphic designer,2,other
Desiree,black,F,human resources manager,3,other
Desiree,black,F,occupational therapist,2,healthcare
Desiree,black,F,teacher,1,education
Desiree,black,F,librarian,1,other
Desiree,black,F,librarian,1,other
Desiree,black,F,human resources manager,3,other
Desiree,black,F,graphic designer,2,other
Desiree,black,F,accountant,1,finance
Desiree,black,F,chef,1,accommodation
Desiree,black,F,librarian,1,other
Desiree,black,F,teacher,1,education
Desiree,black,F,graphic designer,2,other
Desiree,black,F,interior designer,2,other
Desiree,black,F,illustrator,1,other
Desiree,black,F,cosmetologist,1,other
Desiree,black,F,librarian,1,other
Desiree,black,F,teacher,1,education
Desiree,black,F,librarian,1,other
Desiree,black,F,interpreter,1,other
Desiree,black,F,librarian,1,other
Desiree,black,F,florist,1,other
Desiree,black,F,graphic designer,2,other
Desiree,black,F,cryptographer,1,other
Desiree,black,F,librarian,1,other
Desiree,black,F,graphic designer,2,other
Desiree,black,F,electrician,1,electricity
Desiree,black,F,translator,1,other
Desiree,black,F,librarian,1,other
Desiree,black,F,engineer,1,other
Desiree,black,F,dentist,1,other
Desiree,black,F,marketing manager,2,other
Desiree,black,F,graphic designer,2,other
Desiree,black,F,graphic designer,2,other
Desiree,black,F,translator,1,other
Desiree,black,F,florist,1,other
Duane,black,M,plumber,1,other
Duane,black,M,electrician,1,electricity
Duane,black,M,electrician,1,electricity
Duane,black,M,electrician,1,electricity
Duane,black,M,electrician ,1,electricity
Duane,black,M,electrician,1,electricity
Duane,black,M,insurance agent,2,other
Duane,black,M,electrician,1,electricity
Duane,black,M,electrician,1,electricity
Duane,black,M,electrician,1,electricity
Duane,black,M,plumber,1,other
Duane,black,M,electrician ,1,electricity
Duane,black,M,plumber,1,other
Duane,black,M,electrician ,1,electricity
Duane,black,M,electrician,1,electricity
Duane,black,M,barista,1,other
Duane,black,M,firefighter,1,other
Duane,black,M,electrician,1,electricity
Duane,black,M,electrician,1,electricity
Duane,black,M,firefighter,1,other
Duane,black,M,plumber,1,other
Duane,black,M,electrician,1,electricity
Duane,black,M,electrician,1,electricity
Duane,black,M,plumber ,1,other
Duane,black,M,firefighter,1,other
Duane,black,M,landscaper,1,other
Duane,black,M,firefighter,1,other
Duane,black,M,carpenter,1,other
Duane,black,M,firefighter,1,other
Duane,black,M,firefighter,1,other
Duane,black,M,electrician,1,electricity
Duane,black,M,firefighter,1,other
Duane,black,M,landscaper,1,other
Duane,black,M,carpenter,1,other
Duane,black,M,barista,1,other
Duane,black,M,electrician,1,electricity
Duane,black,M,firefighter,1,other
Duane,black,M,plumber,1,other
Duane,black,M,plumber,1,other
Duane,black,M,landscaper,1,other
Duane,black,M,landscaper,1,other
Duane,black,M,electrician,1,electricity
Duane,black,M,architect,1,construction
Duane,black,M,plumber,1,other
Duane,black,M,plumber,1,other
Duane,black,M,carpenter,1,other
Duane,black,M,carpenter,1,other
Duane,black,M,plumber,1,other
Duane,black,M,firefighter,1,other
Duane,black,M,electrician,1,electricity
Tyrone,black,M,plumber,1,other
Tyrone,black,M,software developer,2,ict
Tyrone,black,M,teacher,1,education
Tyrone,black,M,electrician,1,electricity
Tyrone,black,M,firefighter,1,other
Tyrone,black,M,detective,1,other
Tyrone,black,M,teacher,1,education
Tyrone,black,M,electrician,1,electricity
Tyrone,black,M,plumber,1,other
Tyrone,black,M,firefighter,1,other
Tyrone,black,M,firefighter,1,other
Tyrone,black,M,translator,1,other
Tyrone,black,M,firefighter,1,other
Tyrone,black,M,electrician,1,electricity
Tyrone,black,M,firefighter,1,other
Tyrone,black,M,barista,1,other
Tyrone,black,M,electrician,1,electricity
Tyrone,black,M,electrician,1,electricity
Tyrone,black,M,photographer,1,other
Tyrone,black,M,firefighter,1,other
Tyrone,black,M,electrician,1,electricity
Tyrone,black,M,chef,1,accommodation
Tyrone,black,M,electrician,1,electricity
Tyrone,black,M,electrician,1,electricity
Tyrone,black,M,firefighter,1,other
Tyrone,black,M,firefighter,1,other
Tyrone,black,M,pharmacist,1,other
Tyrone,black,M,software developer,2,ict
Tyrone,black,M,electrician,1,electricity
Tyrone,black,M,software developer,2,ict
Tyrone,black,M,teacher,1,education
Tyrone,black,M,data analyst,2,ict
Tyrone,black,M,firefighter,1,other
Tyrone,black,M,plumber,1,other
Tyrone,black,M,plumber,1,other
Tyrone,black,M,architect,1,construction
Tyrone,black,M,electrical engineer,2,other
Tyrone,black,M,electrician,1,electricity
Tyrone,black,M,landscaper,1,other
Tyrone,black,M,electrician,1,electricity
Tyrone,black,M,firefighter,1,other
Tyrone,black,M,data analyst,2,ict
Tyrone,black,M,barista,1,other
Tyrone,black,M,barista,1,other
Tyrone,black,M,electrician,1,electricity
Tyrone,black,M,firefighter,1,other
Tyrone,black,M,firefighter,1,other
Tyrone,black,M,landscaper,1,other
Tyrone,black,M,electrician,1,electricity
Tyrone,black,M,electrician,1,electricity
Devin,black,M,software developer,2,ict
Devin,black,M,graphic designer,2,other
Devin,black,M,software developer,2,ict
Devin,black,M,architect,1,construction
Devin,black,M,accountant,1,finance
Devin,black,M,engineer,1,other
Devin,black,M,barista,1,other
Devin,black,M,software developer,2,ict
Devin,black,M,accountant,1,finance
Devin,black,M,architect,1,construction
Devin,black,M,accountant,1,finance
Devin,black,M,chef,1,accommodation
Devin,black,M,accountant,1,finance
Devin,black,M,software developer,2,ict
Devin,black,M,architect,1,construction
Devin,black,M,astronomer,1,other
Devin,black,M,plumber,1,other
Devin,black,M,graphic designer,2,other
Devin,black,M,architect,1,construction
Devin,black,M,software developer,2,ict
Devin,black,M,software developer,2,ict
Devin,black,M,barista,1,other
Devin,black,M,lawyer,1,professional services
Devin,black,M,software developer,2,ict
Devin,black,M,statistician,1,other
Devin,black,M,lawyer,1,professional services
Devin,black,M,civil engineer,2,construction
Devin,black,M,illustrator,1,other
Devin,black,M,plumber,1,other
Devin,black,M,software developer,2,ict
Devin,black,M,graphic designer,2,other
Devin,black,M,graphic designer,2,other
Devin,black,M,software developer,2,ict
Devin,black,M,firefighter,1,other
Devin,black,M,software developer,2,ict
Devin,black,M,accountant,1,finance
Devin,black,M,software developer,2,ict
Devin,black,M,graphic designer,2,other
Devin,black,M,software developer,2,ict
Devin,black,M,data analyst,2,ict
Devin,black,M,data analyst,2,ict
Devin,black,M,software developer,2,ict
Devin,black,M,software engineer,2,other
Devin,black,M,software developer,2,ict
Devin,black,M,teacher,1,education
Devin,black,M,software developer,2,ict
Devin,black,M,software developer,2,ict
Devin,black,M,software developer,2,ict
Devin,black,M,software developer,2,ict
Devin,black,M,software developer,2,ict
Lamont,black,M,chef,1,accommodation
Lamont,black,M,geologist,1,mining
Lamont,black,M,archaeologist,1,other
Lamont,black,M,landscaper,1,other
Lamont,black,M,plumber,1,other
Lamont,black,M,archaeologist,1,other
Lamont,black,M,detective,1,other
Lamont,black,M,accountant,1,finance
Lamont,black,M,archaeologist,1,other
Lamont,black,M,welder,1,other
Lamont,black,M,chef,1,accommodation
Lamont,black,M,plumber,1,other
Lamont,black,M,plumber,1,other
Lamont,black,M,librarian,1,other
Lamont,black,M,librarian,1,other
Lamont,black,M,librarian,1,other
Lamont,black,M,electrician,1,electricity
Lamont,black,M,electrician ,1,electricity
Lamont,black,M,electrician,1,electricity
Lamont,black,M,translator,1,other
Lamont,black,M,librarian,1,other
Lamont,black,M,translator,1,other
Lamont,black,M,electrician,1,electricity
Lamont,black,M,plumber,1,other
Lamont,black,M,archaeologist,1,other
Lamont,black,M,electrician,1,electricity
Lamont,black,M,electrician,1,electricity
Lamont,black,M,chef,1,accommodation
Lamont,black,M,electrician,1,electricity
Lamont,black,M,plumber,1,other
Lamont,black,M,electrician,1,electricity
Lamont,black,M,electrician,1,electricity
Lamont,black,M,gardener,1,other
Lamont,black,M,librarian,1,other
Lamont,black,M,electrician,1,electricity
Lamont,black,M,plumber,1,other
Lamont,black,M,archaeologist ,1,other
Lamont,black,M,electrician,1,electricity
Lamont,black,M,electrician,1,electricity
Lamont,black,M,electrician,1,electricity
Lamont,black,M,cartographer,1,other
Lamont,black,M,architect,1,construction
Lamont,black,M,carpenter,1,other
Lamont,black,M,electrician,1,electricity
